BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
150740006698,"ТОО ""SEVEN FORCE""",41100,Разработка строительных проектов,231010000,Атырауская область г. АТЫРАУ,105,Малое предприятие (от 0 до 5 чел.)
150740006767,"ТОО ""АЛТОМ КОМПАНИИ""",41201,Строительство жилых зданий,231010000,Атырауская область г. АТЫРАУ,105,Малое предприятие (от 0 до 5 чел.)
150740006915,"ТОО ""ASTANA BUILDING STROI""",41201,Строительство жилых зданий,711210000,"г.Астана, РАЙОН ""ЕСИЛЬ""",105,Малое предприятие (от 0 до 5 чел.)
150740007190,"ТОО ""NB PROJECT""",41100,Разработка строительных проектов,431010000,Кызылординская область г. КЫЗЫЛОРДА,105,Малое предприятие (от 0 до 5 чел.)
150740007219,"ТОО ""AYKON""",43999,"Прочие строительные работы, требующие специальных профессий",711310000,"г.Астана, РАЙОН ""САРЫАРКА""",105,Малое предприятие (от 0 до 5 чел.)
150740007232,"ТОО ""GLOBALSTROYTECHNIC""",41201,Строительство жилых зданий,751110000,г.Алматы АЛМАЛИНСКИЙ РАЙОН,105,Малое предприятие (от 0 до 5 чел.)
150740007418,"ТОО ""ERNAIZA GROUP""",41201,Строительство жилых зданий,711310000,"г.Астана, РАЙОН ""САРЫАРКА""",120,Малое предприятие (от 16 до 20 чел.)
150740007428,"ТОО ""КАЗСТРОЙCORPORATIONPLUS""",41201,Строительство жилых зданий,271010000,Западно-Казахстанская область г. УРАЛЬСК,110,Малое предприятие (от 6 до 10 чел.)
150740007527,"ТОО ""ЖОЛСУҚҰРЫЛЫС""",42110,Строительство дорог и автомагистралей,511013100,Южно-Казахстанская область АЛЬ-ФАРАБИЙСКИЙ РАЙОН,110,Малое предприятие (от 6 до 10 чел.)
150740007537,"ТОО ""DREDGER""",43121,Земляные работы,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",105,Малое предприятие (от 0 до 5 чел.)
150740007606,"ТОО ""АРКА СТРОЙ СК""",41201,Строительство жилых зданий,111010000,Акмолинская область г. КОКШЕТАУ,105,Малое предприятие (от 0 до 5 чел.)
150740007636,"ТОО """"СРЕДНЯЯ АЗИЯ - БОЛАШАК""""",41201,Строительство жилых зданий,711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",130,Малое предприятие (от 21 до 30 чел.)
150740007715,"ТОО ""D YAPI KURYLYS"" (""Д ЯПЫ КУРЫЛЫС"")",43310,Штукатурные работы,751710000,г.Алматы МЕДЕУСКИЙ РАЙОН,140,Малое предприятие (от 31 до 40 чел.)
150740007824,"ТОО ""«KS ELEKTRO» (КС ЭЛЕКТРО)""",43999,"Прочие строительные работы, требующие специальных профессий",751710000,г.Алматы МЕДЕУСКИЙ РАЙОН,120,Малое предприятие (от 16 до 20 чел.)
150740007864,"ТОО ""ТЕХНОГРАДСНАБ""",41201,Строительство жилых зданий,271010000,Западно-Казахстанская область г. УРАЛЬСК,110,Малое предприятие (от 6 до 10 чел.)
150740007884,"ТОО ""ЭКОТЕХАСТАНА - МОСКВА""",43910,Кровельные работы,711210000,"г.Астана, РАЙОН ""ЕСИЛЬ""",130,Малое предприятие (от 21 до 30 чел.)
150740007894,"ТОО ""АРҒЫН СТРОЙ АҚНҰР""",43310,Штукатурные работы,711310000,"г.Астана, РАЙОН ""САРЫАРКА""",110,Малое предприятие (от 6 до 10 чел.)
150740007953,"ТОО ""SK.BAT""",41202,"Строительство нежилых зданий, за исключением стационарных торговых объектов категории 1",271010000,Западно-Казахстанская область г. УРАЛЬСК,105,Малое предприятие (от 0 до 5 чел.)
150740008189,"ТОО ""ТОО ТАН-СТРОЙ-СЕРВИС""",41201,Строительство жилых зданий,231010000,Атырауская область г. АТЫРАУ,105,Малое предприятие (от 0 до 5 чел.)
150740008199,"ТОО ""ГАН СТРОЙ LTD""",41201,Строительство жилых зданий,111010000,Акмолинская область г. КОКШЕТАУ,105,Малое предприятие (от 0 до 5 чел.)
150740008228,"ТОО ""КСМ 2030""",41202,"Строительство нежилых зданий, за исключением стационарных торговых объектов категории 1",511011100,Южно-Казахстанская область АБАЙСКИЙ РАЙОН,150,Малое предприятие (от 41 до 50 чел.)
150740008248,"ТОО ""ТЕХИНЖСТРОЙ""",41100,Разработка строительных проектов,231010000,Атырауская область г. АТЫРАУ,110,Малое предприятие (от 6 до 10 чел.)
150740008268,"ТОО ""РЕМСТРОЙСЕРВИС-2015""",41201,Строительство жилых зданий,351610000,Карагандинская область г. БАЛХАШ,105,Малое предприятие (от 0 до 5 чел.)
150740008337,"ТОО ""АТЫРАУ ЭКСПЕРТ ПРОЕКТ""",41203,Строительство стационарных торговых объектов категории 1,231010000,Атырауская область г. АТЫРАУ,110,Малое предприятие (от 6 до 10 чел.)
150740008406,"ТОО ""NIK-STROY""",42110,Строительство дорог и автомагистралей,751210000,г.Алматы АЛАТАУСКИЙ РАЙОН,105,Малое предприятие (от 0 до 5 чел.)
150740008426,"ТОО ""БАРС СТРОЙ КОМПЛЕКТ 2015""",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",431010000,Кызылординская область г. КЫЗЫЛОРДА,105,Малое предприятие (от 0 до 5 чел.)
150740008436,"ТОО ""АЙСАНА МУСИНА""",43999,"Прочие строительные работы, требующие специальных профессий",553230100,Павлодарская область с. АКТОГАЙ,105,Малое предприятие (от 0 до 5 чел.)
150740008595,"ТОО ""ARSLAN SABINA""",42990,"Строительство прочих инженерных сооружений, не включенных в другие группировки",511013100,Южно-Казахстанская область АЛЬ-ФАРАБИЙСКИЙ РАЙОН,105,Малое предприятие (от 0 до 5 чел.)
150740008634,"ТОО ""АСТАНА МАСТЕР СТРОЙ""",43999,"Прочие строительные работы, требующие специальных профессий",711110000,"г.Астана, РАЙОН ""АЛМАТЫ""",110,Малое предприятие (от 6 до 10 чел.)
150740008971,"ТОО ""ЗСМ ТЯЖ ГРУПП""",43220,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",271010000,Западно-Казахстанская область г. УРАЛЬСК,105,Малое предприятие (от 0 до 5 чел.)
150740009147,"ТОО ""ACK_KZ """,42110,Строительство дорог и автомагистралей,114620100,Акмолинская область г. ЕРЕЙМЕНТАУ,110,Малое предприятие (от 6 до 10 чел.)
150741007502,"АСТАНИНСКИЙ ФИЛИАЛ ЗАКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""ОБЪЕДИНЕННАЯ ШАХТОСТРОИТЕЛЬНАЯ КОМПАНИЯ ""СОЮЗСПЕЦСТРОЙ""",41202,"Строительство нежилых зданий, за исключением стационарных торговых объектов категории 1",711310000,"г.Астана, РАЙОН ""САРЫАРКА""",105,Малое предприятие (от 0 до 5 чел.)
150741008164,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИР-ЖАРЫҚ"" В ГОРОДЕ АСТАНА",43210,Электротехнические и монтажные работы,711210000,"г.Астана, РАЙОН ""ЕСИЛЬ""",150,Малое предприятие (от 41 до 50 чел.)
