BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
060240001665,"ТОО ""ЛТД ТУРМЫС""",38110,Сбор неопасных отходов,511011100,"Шымкент, Абайский район",310,Крупная компания (от 501 до 1000 чел.)
070240010531,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
070241004720,"ЮЖНО-КАЗАХСТАНСКИЙ ПРОИЗВОДСТВЕННЫЙ Филиал АО ""КАЗТРАНСГАЗ АЙМАҚ""",35220,Распределение газообразного топлива по трубопроводам,511011100,"Шымкент, Абайский район",310,Крупная организация (501 - 1000 чел.)
070341002123,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-ТРАНСПОРТНАЯ КОМПАНИЯ"" ""ЦЕНТРАЛИЗОВАННАЯ АВТОПЕРЕВАЛОЧНАЯ БАЗА""",52299,Прочая транспортно-экспедиционная деятельность,515645100,АУЛ КЫЗЕМШЕК,310,Крупная компания (от 501 до 1000 чел.)
070740002427,"ТОО ""ЗАВОД СТРОИТЕЛЬНЫХ МЕТАЛЛОКОНСТРУКЦИЙ""",41202,Строительство нежилых зданий,515245100,С.ЖУЛДУЗ,310,Крупная организация (501 - 1000 чел.)
071240016206,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЮЖНО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ЦЕНТР САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОЙ ЭКСПЕРТИЗЫ"" КОМИТЕТА ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",71201,Деятельность санитарно-эпидемиологических учреждений,511013100,"Шымкент, Аль-Фарабийский район",310,Крупная организация (501 - 1000 чел.)
090940018070,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""МАКТААРАЛЬСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА ""МЫРЗАКЕНТ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,514481100,АУЛ МЫРЗАКЕНТ,310,Крупная организация (501 - 1000 чел.)
090940018902,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""МАКТААРАЛЬСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА ""АСЫК АТА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,514443100,АУЛ АСЫКАТА,310,Крупная организация (501 - 1000 чел.)
090940018922,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ТОЛЕБИЙСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,515847100,С.КОКСАЕК,310,Крупная организация (501 - 1000 чел.)
090940018962,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БАЙДИБЕКСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,513630100,С.ЧАЯН,310,Крупная организация (501 - 1000 чел.)
091040002807,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""КАЗЫГУРТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,514030100,С.КАЗЫГУРТ,310,Крупная организация (501 - 1000 чел.)
091040003885,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""САЙРАМСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА ""КАРАБУЛАК"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,515253100,С.КАРАБУЛАК,310,Крупная организация (501 - 1000 чел.)
091040004104,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АРЫССКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,511610000,Г.АРЫСЬ,310,Крупная организация (501 - 1000 чел.)
091040004116,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АРЫССКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,511610000,Г.АРЫСЬ,310,Крупная организация (501 - 1000 чел.)
091040004259,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""САЙРАМСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА ""САЙРАМ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,515269100,С.САЙРАМ,310,Крупная организация (501 - 1000 чел.)
091040006740,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ТЮЛЬКУБАССКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,516030100,С.ИМ.ТУРАРА РЫСКУЛОВА,310,Крупная организация (501 - 1000 чел.)
091040006989,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОТРАРСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86900,Прочая деятельность по охране здоровья,514830100,С.ШАУЛЬДЕР,310,Крупная организация (501 - 1000 чел.)
091040007907,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШАРДАРИНСКАЯ РАЙОННАЯ ПОЛИКЛИНИКА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",86900,Прочая деятельность по охране здоровья,516420100,Г.ШАРДАРА,310,Крупная организация (501 - 1000 чел.)
091040010283,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""САРЫАГАШСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ЮЖНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,515420100,Г.САРЫАГАШ,310,Крупная организация (501 - 1000 чел.)
100140017503,"ТОО ""ХЛЕБ ""ORION""",10710,"Производство хлеба; производство свежих мучных кондитерских изделий, тортов и пирожных",511015100,"Шымкент, Енбекшинский район",310,Крупная компания (от 501 до 1000 чел.)
100141008788,"Филиал АО ""НГСК КАЗСТРОЙСЕРВИС"" ""ЦЕНТРАЛЬНАЯ ТЕХНИЧЕСКАЯ БАЗА""",43993,Аренда строительного оборудования с оператором,515257100,С.КАРАСУ,310,Крупная организация (501 - 1000 чел.)
