BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
031241000921,"ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС"" - ""ЦЕНТР ВАГОННОГО ПАРКА""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",160,Малое предприятие (от 51 до 100 чел.)
031241001464,"СЕМЕЙСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,632810000,"Восточно-Казахстанская область, г. СЕМЕЙ",160,Малое предприятие (от 51 до 100 чел.)
031241002294,"ФИЛИАЛ АО ""ЛОКОМОТИВ"" - ""АТЫРАУСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",49200,Грузовой ж/д транспорт,231010000,"Атырауская область, г. АТЫРАУ",310,Крупное предприятие (501 - 1000 чел.)
031241007493,"ФИЛИАЛ АО ""ЛОКОМОТИВ"" - ""ПАВЛОДАРСКОЕ ЭКСПЛУАТАЦИОННОЕ ЛОКОМОТИВНОЕ ДЕПО""",49200,Грузовой ж/д транспорт,551010000,"Павлодарская область, г. ПАВЛОДАР",310,Крупное предприятие (501 - 1000 чел.)
040141000622,"ПАВЛОДАРСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,551010000,"Павлодарская область, г. ПАВЛОДАР",160,Малое предприятие (от 51 до 100 чел.)
040141000898,"КОСТАНАЙСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,391010000,"Костанайская область, г. КОСТАНАЙ",140,Малое предприятие (от 31 до 40 чел.)
040241001047,"КЫЗЫЛОРДИНСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,431010000,"Кызылординская область, г. КЫЗЫЛОРДА",140,Малое предприятие (от 31 до 40 чел.)
040641000995,"АТЫРАУСКИЙ ФИЛИАЛ АО ""ҚАЗТЕМІРТРАНС""",49200,Грузовой ж/д транспорт,231010000,"Атырауская область, г. АТЫРАУ",140,Малое предприятие (от 31 до 40 чел.)
040841005438,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ДИРЕКЦИЯ ПЕРЕВОЗОЧНОГО ПРОЦЕССА""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",305,Крупная организация (251 - 500 чел.)
041141006285,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""ДИРЕКЦИЯ МАГИСТРАЛЬНОЙ СЕТИ""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",310,Крупное предприятие (501 - 1000 чел.)
060241018461,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""- ""ЦЕНТР ОЦЕНКИ И РАЗВИТИЯ ПЕРСОНАЛА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА""",49200,Грузовой ж/д транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",130,Малое предприятие (от 21 до 30 чел.)
070341008390,"ФИЛИАЛ АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""КАНДЫАГАШСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",49200,Грузовой ж/д транспорт,154820100,"Актюбинская область, г. КАНДЫАГАШ",305,Крупная организация (251 - 500 чел.)
090341011314,"ФИЛИАЛ АО ""ПАССАЖИРСКИЕ ПЕРЕВОЗКИ"" - ""ЖҮК ТАСЫМАЛЫ""",49200,Грузовой ж/д транспорт,751410000,"г. Алматы, БОСТАНДЫКСКИЙ РАЙОН",150,Малое предприятие (от 41 до 50 чел.)
